"Facility ID","Facility Name","ZIP Code",Condition,"Measure ID","Measure Name",Score,Sample
290058,"SAINT ROSE DOMINICAN HOSPITALS - NORTH LAS VEGAS",89031,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
290061,"NORTHERN NEVADA SIERRA MEDICAL CENTER",89511,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,13
291300,"MOUNT GRANT GENERAL HOSPITAL",89415,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
291301,"INCLINE VILLAGE COMMUNITY HOSPITAL",89451,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
291302,"WILLIAM BEE RIRIE HOSPITAL",89301,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
291303,"BATTLE MOUNTAIN GENERAL HOSPITAL",89820,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
291304,"PERSHING GENERAL HOSPITAL",89419,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
291306,"CARSON VALLEY HEALTH",89410,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
291307,"MESA VIEW REGIONAL HOSPITAL",89027,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,33
291308,"HUMBOLDT GENERAL HOSPITAL",89445,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
291309,"BOULDER CITY HOSPITAL",89005,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
291311,"DESERT VIEW HOSPITAL",89048,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
291312,"GROVER C DILS MEDICAL CENTER",89008,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
291313,"BANNER CHURCHILL COMMUNITY HOSPITAL",89406,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,97
291314,"SOUTH LYON MEDICAL CENTER",89447,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
300001,"CONCORD HOSPITAL",03301,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",97,34
300003,"MARY HITCHCOCK MEMORIAL HOSPITAL",03756,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",97,96
300005,"CONCORD HOSPITAL- LACONIA",03246,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",61,231
300011,"ST JOSEPH HOSPITAL",03060,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,78
300012,"ELLIOT HOSPITAL",03103,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",97,156
300014,"FRISBIE MEMORIAL HOSPITAL",03867,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",92,101
300017,"PARKLAND MEDICAL CENTER",03038,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",96,73
300018,"WENTWORTH-DOUGLASS HOSPITAL",03820,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",99,78
300019,"CHESHIRE MEDICAL CENTER",03431,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",97,96
300020,"SOUTHERN NH MEDICAL CENTER",03060,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",96,202
300023,"EXETER HOSPITAL INC",03833,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",99,260
300029,"PORTSMOUTH REGIONAL HOSPITAL",03801,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",98,102
300034,"CATHOLIC MEDICAL CENTER",03102,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",98,219
301300,"UPPER CONNECTICUT VALLEY HOSPITAL",03576,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
301301,"COTTAGE HOSPITAL",03785,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
301302,"LITTLETON REGIONAL HEALTHCARE",03561,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,31
301303,"WEEKS MEDICAL CENTER",03584,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
301304,"NEW LONDON HOSPITAL",03257,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
301305,"ALICE PECK DAY MEMORIAL HOSPITAL",03766,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
301306,"CONCORD HOSPITAL- FRANKLIN",03235,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
301307,"MEMORIAL HOSPITAL, THE",03860,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
301308,"VALLEY REGIONAL HOSPITAL",03743,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
301309,"MONADNOCK COMMUNITY HOSPITAL",03458,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
301310,"ANDROSCOGGIN VALLEY HOSPITAL",03570,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
301311,"SPEARE MEMORIAL HOSPITAL",03264,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
301312,"HUGGINS HOSPITAL",03894,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
310001,"HACKENSACK UNIVERSITY MEDICAL CENTER",07601,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",83,66
310002,"NEWARK BETH ISRAEL MEDICAL CENTER",07112,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",92,102
310003,"PALISADES MEDICAL CENTER",07047,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",71,21
310005,"HUNTERDON MEDICAL CENTER",08822,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,98
310006,"ST MARY'S GENERAL HOSPITAL",07055,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",74,156
310008,"HOLY NAME MEDICAL CENTER",07666,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,194
310009,"CLARA MAASS MEDICAL CENTER",07109,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",97,190
310010,"UNIVERSITY MEDICAL CENTER OF PRINCETON AT PLAINSBORO",08536,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",97,78
310011,"CAPE REGIONAL MEDICAL CENTER INC",08210,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",99,226
310012,"VALLEY HOSPITAL",07652,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",97,300
310014,"COOPER UNIVERSITY HOSPITAL",08103,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,829
310015,"MORRISTOWN MEDICAL CENTER",07962,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",95,676
310016,"CAREPOINT HEALTH-CHRIST HOSPITAL",07306,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,151
310017,"CHILTON MEDICAL CENTER",07444,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",96,27
310019,"ST JOSEPH'S UNIVERSITY MEDICAL CENTER INC",07503,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",99,153
310022,"WEST JERSEY HOSPITAL",08043,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,36
310024,"ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY",07065,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",93,42
310025,"CAREPOINT HEALTH - BAYONNE MEDICAL CENTER",07002,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",88,48
310027,"TRINITAS REGIONAL MEDICAL CENTER",07207,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",96,48
310028,"NEWTON MEDICAL CENTER",07860,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",67,73
310029,"VIRTUA OUR LADY OF LOURDES HOSPITAL",08103,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,27
310031,"DEBORAH HEART AND LUNG CENTER",08015,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
310032,"INSPIRA MEDICAL CENTER VINELAND",08360,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",73,455
310034,"RIVERVIEW MEDICAL CENTER",07701,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",96,101
310038,"ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL",08901,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",96,75
310039,"RARITAN BAY MEDICAL CENTER",08861,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",38,99
310040,"CAREPOINT HEALTH-HOBOKEN UNIVERSITY MEDICAL CENTER",07030,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",73,107
310041,"COMMUNITY MEDICAL CENTER",08755,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",29,56
310044,"CAPITAL HEALTH MEDICAL CENTER - HOPEWELL",08534,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,242
310045,"ENGLEWOOD HOSPITAL AND MEDICAL CENTER",07631,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,75
310047,"SHORE MEDICAL CENTER",08244,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",87,71
310048,"ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL - SOMERSET",08876,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",94,32
310050,"SAINT CLARE'S HOSPITAL/ DENVILLE CAMPUS",07834,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
310051,"OVERLOOK MEDICAL CENTER",07901,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",88,289
310052,"OCEAN MEDICAL CENTER",08724,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",92,38
310054,"HACKENSACK MERIDIAN MOUNTAINSIDE MEDICAL",07042,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",62,52
